file,line,character,severity,type,reason,rule_id
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/BasicInlineContainerTests.swift,68,,Warning,Line Length,Line should be 120 characters or less; currently it has 131 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/BasicInlineContainerTests.swift,103,,Warning,Trailing Newline,Files should have a single trailing newline,trailing_newline
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/BasicInlineContainerTests.swift,24,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/BasicInlineContainerTests.swift,28,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/BasicInlineContainerTests.swift,37,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/BasicInlineContainerTests.swift,55,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/BasicInlineContainerTests.swift,63,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/BasicInlineContainerTests.swift,77,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/BasicInlineContainerTests.swift,101,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,48,83,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,85,86,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,41,10,Warning,Function Body Length,Function body should span 50 lines or less excluding comments and whitespace: currently spans 72 lines,function_body_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,22,13,Warning,Identifier Name,Variable name 'ol' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,32,13,Warning,Identifier Name,Variable name 'ol' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,127,13,Warning,Identifier Name,Variable name 'ul' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,48,,Warning,Line Length,Line should be 120 characters or less; currently it has 134 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,85,,Warning,Line Length,Line should be 120 characters or less; currently it has 137 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,15,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,17,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,40,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,43,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,51,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,80,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,88,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,105,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Structural Restrictions/ListItemContainerTests.swift,120,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,885,39,Warning,Comma Spacing,There should be no space before and one after any comma,comma
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,1241,,Error,File Length,File should contain 400 lines or less: currently contains 1241,file_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,31,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,48,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,61,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,83,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,114,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,146,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,177,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,210,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,245,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,278,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,313,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,340,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,359,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,381,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,403,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,425,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,447,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,469,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,733,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,787,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,821,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,856,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,878,47,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,527,10,Warning,Function Body Length,Function body should span 50 lines or less excluding comments and whitespace: currently spans 54 lines,function_body_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,584,10,Warning,Function Body Length,Function body should span 50 lines or less excluding comments and whitespace: currently spans 59 lines,function_body_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,1047,10,Error,Function Body Length,Function body should span 100 lines or less excluding comments and whitespace: currently spans 143 lines,function_body_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,70,30,Error,Identifier Name,Variable name 'x' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,91,30,Error,Identifier Name,Variable name 'x' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,98,30,Error,Identifier Name,Variable name 'y' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,123,30,Error,Identifier Name,Variable name 'x' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,130,30,Error,Identifier Name,Variable name 'y' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,164,30,Error,Identifier Name,Variable name 'x' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,190,30,Error,Identifier Name,Variable name 'x' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,197,30,Error,Identifier Name,Variable name 'y' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,222,30,Error,Identifier Name,Variable name 'x' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,229,30,Error,Identifier Name,Variable name 'y' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,255,30,Error,Identifier Name,Variable name 'x' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,262,30,Error,Identifier Name,Variable name 'y' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,286,30,Error,Identifier Name,Variable name 'x' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,321,30,Error,Identifier Name,Variable name 'x' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/swift-markdown/Tests/MarkdownTests/Parsing/BlockDirectiveParserTests.swift,328,30,Error,Identifier Name,Variable name 'y' should be between 3 and 40 characters long,identifier_name
